tokens,labels
"['From', 'the', 'proximity', 'of', 'the', 'Mount', 'Blackburn', 'to', 'the', 'sea', 'none', 'of', 'the', 'rivers', 'in', 'this', 'part', 'of', 'Italy', 'has', 'a', 'long', 'course', 'and', 'they', 'are', 'generally', 'mere', 'mountain', 'torrents', 'rapid', 'and', 'swollen', 'in', 'winter', 'and', 'spring', 'and', 'almost', 'dry', 'in', 'summer', '.']","['O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Patches', 'of', 'perpetual', 'snow', 'occur', 'in', 'East', 'Siberia', 'only', 'on', 'the', 'Mount', 'Boising', 'of', 'the', 'far', 'north', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']"
"['I', 'could', 'see', 'Gora', 'Belukta', 'high', 'hills', 'at', 'the', 'end', 'of', 'the', 'street', 'ahead', 'of', 'me', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'geographical', 'position', 'of', 'Venice', 'and', 'her', 'commercial', 'policy', 'alike', 'compelled', 'her', 'to', 'attempt', 'to', 'secure', 'the', 'command', 'of', 'the', 'rivers', 'and', 'roads', 'of', 'the', 'mainland', 'at', 'least', 'up', 'to', 'the', 'Citlaltepetl', 'that', 'is', 'to', 'say', 'of', 'the', 'north', 'western', 'outlet', 'just', 'as', 'she', 'had', 'obtained', 'command', 'of', 'the', 'south', 'eastern', 'inlet', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'sides', 'of', 'the', 'triangle', 'slope', 'down', 'abruptly', 'towards', 'the', 'west', 'more', 'gradually', 'towards', 'the', 'east', 'at', 'the', 'base', 'stands', 'the', 'cone', 'of', 'Ayala', 'Hill', 'the', 'last', 'outpost', 'of', 'the', 'Rudnik', 'Mountains', 'which', 'extend', 'far', 'away', 'to', 'the', 'south', 'and', 'at', 'the', 'apex', 'a', 'cliff', 'of', 'Tertiary', 'chalk', '200', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['At', 'each', 'extremity', 'of', 'the', 'island', 'are', 'high', 'Gunung', 'Lawu', 'which', 'send', 'off', 'branches', 'along', 'the', 'coast', 'so', 'as', 'to', 'enclose', 'a', 'large', 'arid', 'plain', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Some', 'of', 'the', 'Siberian', 'forms', 'thus', 'brought', 'into', 'proximity', 'with', 'the', 'Indian', 'flora', 'extend', 'to', 'the', 'rainy', 'parts', 'of', 'the', 'Annapurna', 'and', 'even', 'to', 'the', 'plains', 'of', 'upper', 'India', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['I', 'm', 'going', 'back', 'to', 'the', 'old', 'place', 'in', 'the', 'Ramelau', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O']"
"['In', 'the', 'Fairweather', 'of', 'Peru', 'we', 'find', 'such', 'characteristic', 'northern', 'genera', 'as', 'Draba', 'Alchemilla', 'Saxifraga', 'Valeriana', 'Gentiana', 'and', 'Bartsia', '.']","['O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'city', 'lies', 'where', 'the', 'desert', 'meets', 'the', 'Yulong', 'Xueshan', 'with', 'many', 'hiking', 'mountain', 'biking', 'golfing', 'and', 'river', 'rafting', 'opportunities', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['But', 'the', 'lakes', 'show', 'a', 'wonderful', 'variety', 'of', 'character', 'from', 'open', 'expanse', 'and', 'steep', 'rock', 'bound', 'shores', 'to', 'picturesque', 'island', 'groups', 'and', 'soft', 'wooded', 'banks', 'while', 'the', 'Pik', 'Talghar', 'have', 'always', 'a', 'remarkable', 'dignity', 'less', 'from', 'the', 'profile', 'of', 'their', 'summits', 'than', 'from', 'the', 'bold', 'sweeping', 'lines', 'of', 'their', 'flanks', 'unbroken', 'by', 'vegetation', 'and', 'often', 'culminating', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'border', 'ridges', 'of', 'the', 'Alai', 'Mountains', 'the', 'Khantengri', 'group', 'the', 'Sailughem', 'range', 'and', 'the', 'West', 'Sayan', 'contain', 'the', 'highest', 'peaks', 'of', 'their', 'respective', 'regions', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Blocks', 'of', 'these', 'minerals', 'lie', 'scattered', 'on', 'the', 'sides', 'and', 'ridges', 'of', 'the', 'Pik', 'Talghar', 'and', 'in', 'the', 'beds', 'of', 'the', 'streams', 'and', 'extensive', 'turf', 'moors', 'occupy', 'many', 'of', 'the', 'mountain', 'slopes', 'and', 'valleys', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['These', 'Mount', 'Ararat', 'are', 'among', 'the', 'most', 'recent', 'in', 'the', 'continent', 'and', 'some', 'of', 'them', 'at', 'least', 'are', 'still', 'growing', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['These', 'Namcha', 'Barwa', 'at', 'some', 'points', 'attain', 'a', 'height', 'of', 'to', '000', 'or', '12', '000', 'ft', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Blucher', 'however', 'hearing', 'of', 'his', 'arrival', 'at', 'once', 'retreated', 'and', 'the', 'emperor', 'followed', 'thus', 'uncovering', 'the', 'passes', 'over', 'the', 'Bohemian', 'Gunung', 'Raung', 'a', 'fact', 'of', 'which', 'Schwarzenberg', 'was', 'quick', 'to', 'take', 'advantage', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Finally', 'he', 'decided', 'to', 'group', 'his', 'corps', 'round', 'Gorlitz', 'and', 'Bautzen', 'whence', 'they', 'could', 'either', 'meet', 'the', 'enemy', 'advancing', 'from', 'Breslau', 'or', 'fall', 'on', 'his', 'flank', 'over', 'the', 'Mount', 'Fuji', 'if', 'they', 'attempted', 'to', 'force', 'their', 'way', 'into', 'Saxony', 'by', 'the', 'valley', 'of', 'the', 'Elbe', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['It', 'is', 'traversed', 'by', 'the', 'Great', 'and', 'Lesser', 'Khingan', 'Pico', 'Duarte', 'and', 'their', 'offshoots', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']"
"['In', 'the', 'Washoe', 'Mountains', 'as', 'in', 'the', 'rest', 'of', 'the', 'Sierra', 'Nevada', 'range', 'there', 'is', 'a', 'heavy', 'growth', 'of', 'conifers', 'extending', 'down', 'to', 'the', 'very', 'valleys', 'but', 'in', 'many', 'places', 'these', 'Gunung', 'Rinjani', 'have', 'been', 'almost', 'deforested', 'to', 'provide', 'timbers', 'for', 'the', 'mines', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Over', 'a', 'large', 'part', 'of', 'this', 'area', 'however', 'they', 'are', 'concealed', 'by', 'the', 'later', 'Tertiary', 'deposits', 'and', 'they', 'are', 'absent', 'over', 'the', 'Dnieper', 'and', 'Don', 'ridge', 'in', 'the', 'Yaila', 'Mountains', 'and', 'in', 'the', 'higher', 'parts', 'of', 'the', 'Caucasus', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Gyalha', 'Peri', 'of', 'Fars', 'may', 'be', 'considered', 'as', 'a', 'continuation', 'of', 'the', 'Zagros', 'and', 'run', 'parallel', 'to', 'the', 'shores', 'of', 'the', 'Persian', 'Gulf', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['From', 'the', 'Hari', 'Rud', 'on', 'the', 'Afghan', 'west', 'to', 'the', 'Sarikol', 'Mount', 'Blackburn', 'on', 'the', 'east', 'her', 'northern', 'limits', 'were', 'set', 'by', 'the', 'Boundary', 'Commissions', 'of', '1884', 'political', '1886', 'and', 'of', '1895', 'respectively', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['For', 'the', 'purposes', 'of', 'this', 'article', 'it', 'will', 'be', 'taken', 'in', 'its', 'most', 'restricted', 'sense', 'as', 'signifying', 'the', 'Roman', 'province', 'which', 'was', 'so', 'called', 'after', 'the', 'district', 'that', 'intervened', 'between', 'the', 'river', 'Ister', 'Danube', 'and', 'the', 'Haemus', 'Mountains', 'Balkan', 'had', 'been', 'formed', 'into', 'the', 'separate', 'provinces', 'of', 'Moesia', 'and', 'the', 'region', 'between', 'the', 'rivers', 'Strymon', 'and', 'Nestus', 'which', 'included', 'Philippi', 'had', 'been', 'added', 'to', 'Macedonia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Some', 'beautiful', 'furniture', 'is', 'made', 'out', 'of', 'the', 'hardwood', 'from', 'the', 'Popocatepetl', 'and', 'cotton', 'fabrics', 'are', 'woven', 'in', 'considerable', 'quantities', 'by', 'the', 'women', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Under', 'various', 'local', 'names', 'the', 'Garrigues', 'the', 'Pik', 'Talghar', 'of', 'Espinouse', 'and', 'Lacaune', 'and', 'with', 'numerous', 'offshoots', 'the', 'range', 'extends', 'south', 'east', 'and', 'then', 'east', 'to', 'the', 'Montagne', 'Noire', 'which', 'runs', 'parallel', 'to', 'the', 'Canal', 'du', 'Midi', 'and', 'comes', 'to', 'an', 'end', 'some', '25', 'm', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Colorado', 'lead', 'district', 'is', 'in', 'the', 'Rocky', 'Mountains', 'a', 'few', 'miles', 'from', 'the', 'source', 'of', 'the', 'Arkansas', 'river', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'distinct', 'connexion', 'between', 'the', 'flora', 'of', 'the', 'peninsula', 'and', 'Ceylon', 'and', 'that', 'of', 'eastern', 'tropical', 'Africa', 'is', 'observable', 'not', 'only', 'in', 'the', 'great', 'similarity', 'of', 'many', 'of', 'the', 'more', 'truly', 'tropical', 'forms', 'and', 'the', 'identity', 'of', 'families', 'and', 'genera', 'found', 'in', 'both', 'regions', 'but', 'in', 'a', 'more', 'remarkable', 'manner', 'in', 'the', 'likeness', 'of', 'the', 'mountain', 'flora', 'of', 'this', 'part', 'of', 'Africa', 'to', 'that', 'of', 'the', 'peninsula', 'in', 'which', 'several', 'species', 'occur', 'believed', 'to', 'be', 'identical', 'with', 'Abyssinian', 'forms', '.', 'This', 'connexion', 'is', 'further', 'established', 'by', 'the', 'absence', 'from', 'both', 'areas', 'of', 'oaks', 'conifers', 'and', 'cycads', 'which', 'as', 'regards', 'the', 'first', 'two', 'families', 'is', 'a', 'remarkable', 'feature', 'of', 'the', 'flora', 'of', 'the', 'peninsula', 'and', 'Ceylon', 'as', 'the', 'Mount', 'Wilhelm', 'rise', 'to', 'elevations', 'in', 'which', 'both', 'of', 'them', 'are', 'abundant', 'to', 'the', 'north', 'and', 'east', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'highest', 'strata', 'Volcanic', 'group', 'form', 'the', 'rugged', 'elevated', 'spurs', 'of', 'the', 'Drakensburg', 'Mount', 'Shasta', 'which', 'extend', 'along', 'the', 'eastern', 'territorial', 'boundary', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'the', 'Mountain', 'Region', 'and', 'in', 'the', 'Piedmont', 'Plateau', 'Region', 'the', 'rivers', 'have', 'numerous', 'falls', 'and', 'rapids', 'which', 'afford', 'a', 'total', 'water', 'power', 'unequalled', 'perhaps', 'in', 'any', 'other', 'state', 'than', 'Maine', 'on', 'the', 'Atlantic', 'Coast', 'the', 'largest', 'being', 'on', 'the', 'Yadkin', 'Roanoke', 'and', 'Catawba', 'and', 'in', 'crossing', 'some', 'of', 'the', 'Rantemario', 'especially', 'the', 'Unakas', 'the', 'streams', 'have', 'carved', 'deep', 'narrow', 'gorges', 'that', 'are', 'much', 'admired', 'for', 'their', 'scenery', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Bali', 'belongs', 'physically', 'to', 'Java', 'the', 'climate', 'and', 'soil', 'are', 'the', 'same', 'and', 'it', 'has', 'Mount', 'Hayes', 'of', 'proportionate', 'height', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O']"
"['Masudi', 'a', 'great', 'traveller', 'who', 'knew', 'from', 'personal', 'experience', 'all', 'the', 'countries', 'between', 'Spain', 'and', 'China', 'described', 'the', 'plains', 'Tomort', 'and', 'seas', 'the', 'dynasties', 'and', 'peoples', 'in', 'his', 'Meadows', 'of', 'Gold', 'an', 'abstract', 'made', 'by', 'himself', 'of', 'his', 'larger', 'work', 'News', 'of', 'the', 'Time', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'night', 'air', 'of', 'spring', 'was', 'chilly', 'in', 'the', 'Minya', 'Konka', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['By', 'the', 'rain', 'wash', 'and', 'wind', 'action', 'detritus', 'from', 'the', 'Mount', 'Cameroon', 'is', 'carried', 'to', 'these', 'valley', 'floors', 'raising', 'their', 'level', 'and', 'often', 'burying', 'low', 'mountain', 'spurs', 'so', 'as', 'to', 'cause', 'neighbouring', 'valleys', 'to', 'coalesce', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Iser', 'Bober', 'Aupa', 'Zacken', 'Queiss', 'and', 'a', 'great', 'number', 'of', 'smaller', 'streams', 'also', 'rise', 'among', 'these', 'San', 'Valentin', 'or', 'on', 'their', 'skirts', 'and', 'small', 'lakes', 'and', 'tarns', 'are', 'not', 'unfrequent', 'in', 'the', 'valleys', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Cerro', 'Aconcagua', 'are', 'covered', 'with', 'one', 'of', 'the', 'noblest', 'redwood', 'forests', 'of', 'the', 'state', 'the', 'only', 'one', 'south', 'of', 'San', 'Francisco', 'two', 'groves', 'the', 'Sempervirens', 'Park', '4000', 'acres', 'and', 'the', 'Fremont', 'Grove', 'of', 'Big', 'Trees', '5', 'm', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Sheep', 'abound', 'in', 'the', 'more', 'temperate', 'regions', 'and', 'goats', 'are', 'universally', 'met', 'with', 'both', 'of', 'these', 'animals', 'are', 'used', 'as', 'beasts', 'of', 'burden', 'in', 'the', 'Jebel', 'Toubkal', 'of', 'Tibet', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O']"
"['All', 'these', 'are', 'involved', 'in', 'the', 'earth', 'movements', 'to', 'which', 'the', 'Mount', 'Blanc', 'of', 'the', 'island', 'owe', 'their', 'formation', 'but', 'the', 'Miocene', 'beds', 'with', 'Clypeaster', 'and', 'later', 'deposits', 'lie', 'almost', 'undisturbed', 'upon', 'the', 'coasts', 'and', 'the', 'low', 'lying', 'ground', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Oxley', 'now', 'turned', 'aside', 'led', 'by', 'Mr', 'Evans', 's', 'report', 'of', 'the', 'country', 'eastward', 'crossed', 'the', 'Arbuthnot', 'range', 'and', 'traversing', 'the', 'Liverpool', 'Plains', 'and', 'ascending', 'the', 'Peel', 'and', 'Cockburn', 'rivers', 'to', 'the', 'Blue', 'Mountains', 'gained', 'sight', 'of', 'the', 'open', 'sea', 'which', 'he', 'reached', 'at', 'Port', 'Macquarie', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['She', 'stood', 'in', 'the', 'center', 'of', 'what', 'looked', 'like', 'a', 'ski', 'lodge', 'with', 'one', 'massive', 'wall', 'of', 'windows', 'overlooking', 'the', 'Volcan', 'Lautaro', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['Westward', 'of', 'Berbera', 'the', 'ascent', 'to', 'the', 'high', 'country', 'is', 'not', 'so', 'abrupt', 'as', 'in', 'the', 'east', 'but', 'is', 'made', 'by', 'several', 'steps', 'the', 'Karisimbi', 'forming', 'a', 'chaotic', 'mass', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']"
"['We', 'were', 'just', 'about', 'to', 'go', 'up', 'in', 'the', 'Mauna', 'Kea', 'now', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O']"
"['The', 'name', 'Atlas', 'given', 'to', 'these', 'Mount', 'Boising', 'by', 'Europeans', 'but', 'never', 'used', 'by', 'the', 'native', 'races', 'is', 'derived', 'from', 'that', 'of', 'the', 'mythical', 'Greek', 'god', 'represented', 'as', 'carrying', 'the', 'globe', 'on', 'his', 'shoulders', 'and', 'applied', 'to', 'the', 'high', 'and', 'distant', 'Mount', 'Boising', 'of', 'the', 'west', 'where', 'Atlas', 'was', 'supposed', 'to', 'dwell', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
